name,zero_shot,zero_shot_rag,real,question,path
right ventricular failure,B,B(Note: In the context of acute right ventricular failure following trauma to,B,A 55-year-old male presents with acute right ventricular failure following a traumatic injury that disrupted his tricuspid valve. Which of the following is the MOST important initial step in determining the cause of his condition?,Patient with RIGHT VENTRICULAR FAILURE -> History and physical examination -> Acute -> Tricuspid valve disruption -> Procedure/trauma
right ventricular failure,D,D,D,A 54-year-old patient presents with acute right ventricular failure. History reveals recent intravenous drug use. Physical examination reveals a new murmur consistent with tricuspid regurgitation. Which of the following is the most likely underlying cause?,Patient with RIGHT VENTRICULAR FAILURE -> History and physical examination -> Acute -> Tricuspid valve disruption -> Endocarditis
right ventricular failure,C,C,D,"A 55-year-old male presents to the emergency department with acute right ventricular failure. After initial stabilization, what is the MOST appropriate next step in determining the underlying cause?",Patient with RIGHT VENTRICULAR FAILURE -> History and physical examination -> Acute -> Focal myocarditis
right ventricular failure,C,C,C,"A 72-year-old male presents with chronic right ventricular failure. After a thorough history and physical examination, an echocardiogram reveals left ventricular dysfunction. What is the next most appropriate step to classify the type of LV dysfunction?",Patient with RIGHT VENTRICULAR FAILURE -> History and physical examination -> Chronic -> Echocardiogram -> Left-sided pathology? -> Yes -> LV dysfunction -> Systolic
right ventricular failure,E,E(Note: Left ventricular dysfunction leading to right ventricular failure is often,D,"A 72-year-old male presents with chronic right ventricular failure. After a thorough history and physical examination, an echocardiogram reveals left ventricular dysfunction. Which of the following conditions should be considered in the differential diagnosis?",Patient with RIGHT VENTRICULAR FAILURE -> History and physical examination -> Chronic -> Echocardiogram -> Left-sided pathology? -> Yes -> LV dysfunction -> Diastolic -> Constriction
right ventricular failure,D,D,D,"A 70-year-old male with a history of hypertension and coronary artery disease presents with chronic right ventricular failure symptoms, including lower extremity edema and ascites. An echocardiogram reveals left ventricular dysfunction. Which of the following is the MOST likely underlying cause of the patient's right ventricular failure?",Patient with RIGHT VENTRICULAR FAILURE -> History and physical examination -> Chronic -> Echocardiogram -> Left-sided pathology? -> Yes -> LV dysfunction -> Diastolic -> Restriction
right ventricular failure,C,C(Note: This assumes that left-sided valvular pathology is identified and,C,"A 70-year-old male with a history of hypertension and coronary artery disease presents with chronic right ventricular failure. After initial evaluation, left ventricular failure is suspected as a possible cause. An echocardiogram is performed. If left-sided pathology is identified, which of the following valvular abnormalities is MOST likely to be the primary contributor to the patient's condition?",Patient with RIGHT VENTRICULAR FAILURE -> History and physical examination -> Chronic -> Echocardiogram -> Left-sided pathology? -> Yes -> Aortic valve
right ventricular failure,C,FThe context indicates that before exploring rare causes of right ventricular (RV,C,"A 72-year-old male with a history of hypertension and coronary artery disease presents with chronic right ventricular failure. After initial evaluation, left ventricular failure is suspected as the underlying cause. Which of the following is the MOST appropriate next step in management?",Patient with RIGHT VENTRICULAR FAILURE -> History and physical examination -> Chronic -> Echocardiogram -> Left-sided pathology? -> Yes -> Mitral valve
right ventricular failure,D,"C---The context suggests that chronic RV failure can result from systemic issues,",C,"A 58-year-old male with a history of hypertension and coronary artery disease presents with progressive dyspnea and lower extremity edema over the past 6 months. An echocardiogram reveals right ventricular enlargement and dysfunction. Considering the patient's history and the echocardiographic findings, what is the MOST appropriate next step in determining the underlying cause of the right ventricular failure?",Patient with RIGHT VENTRICULAR FAILURE -> History and physical examination -> Chronic -> Echocardiogram -> Left-sided pathology? -> Yes -> Other
right ventricular failure,A,C,C,"A 55-year-old patient presents with chronic right ventricular failure. After a thorough history and physical exam, an echocardiogram rules out left-sided pathology and pulmonary hypertension. What is the most appropriate next step in management?",Patient with RIGHT VENTRICULAR FAILURE -> History and physical examination -> Chronic -> Echocardiogram -> Left-sided pathology? -> No -> Pulmonary hypertension present? -> No -> Congenital heart disease -> ACHD center
right ventricular failure,A,E,E,"A 58-year-old male presents with chronic right ventricular failure. After a thorough history and physical examination, an echocardiogram is performed, which reveals no evidence of left-sided pathology or pulmonary hypertension. Which of the following conditions should be considered next?",Patient with RIGHT VENTRICULAR FAILURE -> History and physical examination -> Chronic -> Echocardiogram -> Left-sided pathology? -> No -> Pulmonary hypertension present? -> No -> ARVD
right ventricular failure,D,D,D,"A 58-year-old male with a history of chronic exertional dyspnea and lower extremity edema presents to the clinic. After a thorough history and physical exam, an echocardiogram is performed, which reveals no evidence of left-sided heart failure or pulmonary hypertension. What is the MOST appropriate next step in managing this patient's right ventricular failure?",Patient with RIGHT VENTRICULAR FAILURE -> History and physical examination -> Chronic -> Echocardiogram -> Left-sided pathology? -> No -> Pulmonary hypertension present? -> No -> Secondary -> Cardiology
