name,zero_shot,zero_shot_rag,real,question,path
elevated serum alkaline phosphatase level,C,"The correct answer is (d) Order additional laboratory tests, including GGT",D,"A 58-year-old male presents with an incidentally discovered elevated serum alkaline phosphatase level during a routine check-up. He denies any specific symptoms such as bone pain, jaundice, or abdominal discomfort. His medical history is unremarkable. What is the most appropriate next step in evaluating this patient?","Patient with elevated serum alkaline phosphatase level -> History, physical examination -> Laboratory tests: GGT, 5'-NT, other LFTs. Consider fractionation of alkaline phosphatase -> Skeletal origin -> Calcium, magnesium, phosphorus, 25-OH vitamin D. Consider: PTH, PTHrp -> Abnormal -> Uncertain diagnosis. Consider metastases -> Radiography, bone scan"
elevated serum alkaline phosphatase level,C,The most appropriate next step in the evaluation of the patient with an elevated ser,D,"A 58-year-old male presents with an incidentally discovered elevated serum alkaline phosphatase level during a routine check-up. He denies any specific symptoms, pain, or history of fractures. His calcium and phosphorus levels are within normal limits. Considering the possible skeletal origin of the elevated alkaline phosphatase and normal calcium-phosphate homeostasis, what is the MOST appropriate next step in the evaluation?","Patient with elevated serum alkaline phosphatase level -> History, physical examination -> Laboratory tests: GGT, 5'-NT, other LFTs. Consider fractionation of alkaline phosphatase -> Skeletal origin -> Calcium, magnesium, phosphorus, 25-OH vitamin D. Consider: PTH, PTHrp -> Normal -> Consider: Paget's disease, metastases, healing fracture, inflammatory arthritis -> Radiography, bone scan"
vaginal discharge,C,C,D,"A 23-year-old woman presents to her primary care physician complaining of vaginal discharge. She reports having had the discharge for about a week, and it is associated with itching and discomfort. She denies any fever, abdominal pain, or recent antibiotic use. Upon examination, a wet mount and Pap smear are performed, but the results are nondiagnostic. What is the MOST appropriate next step in evaluating the cause of her symptoms?","Patient with Vaginal Discharge -> History, Physical examination -> Wet mount and Pap smear -> Nondiagnostic -> Possible allergic reaction"
vaginal discharge,C,C,D,A 23-year-old female presents to the clinic with complaints of vaginal discharge. Physical examination and initial wet mount and Pap smear are inconclusive. What is the next appropriate step in management?,"Patient with Vaginal Discharge -> History, Physical examination -> Wet mount and Pap smear -> Nondiagnostic -> Check cultures for gonorrhea, Chlamydia. Observe for evidence of HSV, HPV, or aphthous ulcers"
vaginal discharge,C,C,E,"A 28-year-old woman presents to your office complaining of a profuse, watery, white-green vaginal discharge associated with vulvar itching and a foul odor. A wet mount reveals mobile, flagellated organisms slightly larger than a white blood cell, along with numerous inflammatory cells. What is the MOST appropriate next step in managing this patient?","Patient with Vaginal Discharge -> History, Physical examination -> Wet mount and Pap smear -> Evidence of Trichomonas -> Treat Patient and Partner"
vaginal discharge,C,C,D,"A 28-year-old woman presents to her primary care physician complaining of a malodorous vaginal discharge. She reports the discharge is thin and greyish-white. Upon examination, clue cells are observed on the wet mount. Which of the following is the MOST appropriate next step in management?","Patient with Vaginal Discharge -> History, Physical examination -> Wet mount and Pap smear -> Evidence of BV (i.e., clue cells) -> BV -> Treat Orally or Topically"
vaginal discharge,C,C,B,"A 30-year-old female presents to her primary care physician with complaints of recurrent bacterial vaginosis (BV), confirmed by the presence of clue cells on a wet mount. She has completed several courses of oral antibiotics, with symptoms returning shortly after each treatment. What is the MOST appropriate next step in managing her recurrent BV?","Patient with Vaginal Discharge -> History, Physical examination -> Wet mount and Pap smear -> Evidence of BV (i.e., clue cells) -> BV -> Recurrence -> Topical Therapy ×3-6 wk"
vaginal discharge,C,E,E,"A 30-year-old woman presents to her primary care physician complaining of recurrent episodes of vulvar pruritus and a white, cheesy vaginal discharge. She reports having been treated with over-the-counter topical antifungals with temporary relief. A wet mount confirms the presence of pseudohyphae. What is the MOST appropriate next step in managing this patient's condition?","Patient with Vaginal Discharge -> History, Physical examination -> Wet mount and Pap smear -> Evidence of yeast (i.e., pseudohyphae) -> Treat Topically or Orally -> Frequent recurrence -> Evaluate for risk factors, Check cultures"
vaginal discharge,C,C,C,"A 30-year-old woman presents with recurrent vulvovaginal candidiasis, experiencing frequent episodes despite standard topical treatments.  Microscopic examination of vaginal discharge reveals pseudohyphae and budding yeast. What is the MOST appropriate next step in management?","Patient with Vaginal Discharge -> History, Physical examination -> Wet mount and Pap smear -> Evidence of yeast (i.e., pseudohyphae) -> Treat Topically or Orally -> Frequent recurrence -> Treat with 30-day Topical Course"
vaginal discharge,C,C,C,"A 33-year-old female presents to her gynecologist with complaints of recurrent vulvar pruritus and a white, cheesy vaginal discharge. A KOH wet mount confirms the presence of pseudohyphae and blastospores, indicating a yeast infection. Despite successful treatment with topical antifungals, she experiences frequent recurrences. What is the most appropriate next step in managing her condition?","Patient with Vaginal Discharge -> History, Physical examination -> Wet mount and Pap smear -> Evidence of yeast (i.e., pseudohyphae) -> Treat Topically or Orally -> Frequent recurrence -> Suppressive Therapy ×6-12 mo Topically"
pigmented lesions,C,The answer is (c) Seborrheic keratosis.,D,"A 32-year-old woman with no significant past medical history presents to your office complaining of a new, small (approximately 4mm), round, smooth, bluish-black papule on her upper back that she noticed a few weeks ago. On physical examination, the lesion is well-defined and non-tender. What is the most likely diagnosis?",The patient has pigmented lesions and the doctor performs a physical examination and takes history -> The hyperpigmentation is localized -> Blue color -> The lesion is acquired -> Blue nevus
pigmented lesions,C,C,D,"A 32-year-old patient presents to the clinic with a new, small (4mm) blue-black papule on their upper arm that they noticed a few weeks ago. Upon examination, the lesion is smooth, well-defined, and without any other associated symptoms. Considering the lesion's characteristics and recent appearance, which of the following is the most likely diagnosis?",The patient has pigmented lesions and the doctor performs a physical examination and takes history -> The hyperpigmentation is localized -> Tan to brown or black color -> The lesion is acquired -> Blue nevus
pigmented lesions,C,C,E,"A 32-year-old patient presents with a congenital, localized, bluish-black pigmented lesion on their arm. After physical examination and history taking, the doctor suspects it could be a blue nevus. What is the most appropriate next step in managing this patient?","The patient has pigmented lesions and the doctor performs a physical examination and takes history -> The hyperpigmentation is localized -> Blue color -> The lesion is congenital -> Melasma, Postinflammatory hyperpigmentation, Drug reaction -> Perform an excisional biopsy"
pigmented lesions,C,The answer is (c) Shave biopsy.,E,"A 45-year-old woman with no significant past medical history presents to your office complaining of a new blue-black mole that has appeared on her arm over the past few months. She denies any trauma to the area. On examination, you note a 7mm, firm, blue-black papule with well-defined borders. What is the MOST appropriate next step in management?","The patient has pigmented lesions and the doctor performs a physical examination and takes history -> The hyperpigmentation is localized -> Blue color -> The lesion is acquired -> Melasma, Postinflammatory hyperpigmentation, Drug reaction -> Perform an excisional biopsy"
grief,C,The correct answer is (d) Initiate treatment with a combination of ant,D,"A 70-year-old woman experienced the loss of her husband 6 months ago. Since then, she has exhibited persistent sadness, sleep disturbances, motor retardation, ruminative guilt, and feelings of worthlessness. She reports a lack of interest in activities she previously enjoyed and difficulty concentrating. What is the most appropriate next step in managing her condition?",Patient Has Experienced SIGNIFICANT LOSS -> History -> Normal grief -> Clinical depression -> Antidepressants Psychotherapy
grief,C,The correct answer is (c) Recommend expressive psychotherapy to,E,"A 70-year-old woman is brought to the clinic by her daughter. The daughter reports that her mother's husband died 6 months ago and since then she has experienced significant weight loss, has been socially withdrawn, and constantly expresses feelings of worthlessness and guilt. Her daughter is concerned and asks for advice. Which of the following is the MOST appropriate next step in management?",Patient Has Experienced SIGNIFICANT LOSS -> History -> Depressed mood -> Assess symptoms -> Clinical depression -> Antidepressants Psychotherapy
grief,C,E,D,"A 70-year-old woman experienced the death of her husband 6 months ago. Since then, she has experienced significant loss, including feelings of sadness and loneliness. Her daughter reports that she is not sleeping well, has lost her appetite, and often cries. However, she denies feelings of worthlessness or guilt. What is the most appropriate next step in managing this patient?",Patient Has Experienced SIGNIFICANT LOSS -> History -> Depressed mood -> Assess symptoms -> Normal grief
grief,C,C,D,"A 70-year-old woman comes to your office 6 months after her husband passed away. She reports feeling intense sadness, difficulty sleeping, and loss of appetite since his death. She denies feelings of worthlessness or suicidal thoughts. She has a history of anxiety. What is the MOST appropriate next step in managing this patient?",Patient Has Experienced SIGNIFICANT LOSS -> History -> Anxiety -> Assess symptoms -> Normal grief
grief,C,The correct answer is (d) Antidepressants.,D,"A 56-year-old woman's husband died unexpectedly 6 months ago. Since then, she has experienced significant weight loss, difficulty sleeping, and constant worry. She has a past history of generalized anxiety disorder. Which of the following is the MOST appropriate next step in her treatment?",Patient Has Experienced SIGNIFICANT LOSS -> History -> Depressed mood -> Assess symptoms -> Anxiety disorders -> E
grief,C,C,E,"A 70-year-old woman is brought to your office by her daughter. The daughter reports that her mother's husband died 6 months ago. Since then, her mother has had significant loss, somatic distress, obsessions, compulsions, phobias, and panic attacks. The patient has no prior psychiatric history. Which of the following is the MOST appropriate next step in the management of this patient?",Patient Has Experienced SIGNIFICANT LOSS -> History -> Anxiety -> Assess symptoms -> Anxiety disorders -> E
