question,answer,options,correct_option,path,condition
"A 52-year-old male presents to the clinic with palpable purpura on his lower extremities. He denies fever, chills, or recent infections. Physical examination reveals no other abnormalities. What is the MOST appropriate next step in the evaluation of this patient?","Initiate a comprehensive workup including hemogram, chemistry screen, serum cryoglobulins, serum complement, and skin biopsy","[""'Initiate a comprehensive workup including hemogram"", ""'Prescribe empiric antibiotics'"", ""'Order a urinalysis to assess for kidney involvement'"", ""'Perform a thorough medication review and discontinue any potential causative agents'"", ""'Obtain blood cultures to rule out septic vasculitis'"", 'chemistry screen', 'serum cryoglobulins', 'serum complement', ""and skin biopsy'""]",A,"Patient with PALPABLE PURPURA -> History -> Physical examination -> Cutaneous signs only -> Hemogram
Chemistry Screen
Serum Cryoglobulins
Serum Complement
Skin Biopsy",palpable purpura
"A 45-year-old male presents with palpable purpura on his lower extremities. After ruling out systemic signs of sepsis, what systemic conditions should be considered in the differential diagnosis?","Consider Henoch-Schönlein purpura, granulomatous vasculitis, giant cell arteritis, polyarteritis nodosa, urticarial vasculitis, carcinoma, and inflammatory bowel disease.","[""'Consider Henoch-Schönlein purpura"", ""'Immediately start broad-spectrum antibiotics to cover potential septicemia.'"", ""'Evaluate for underlying coagulopathies such as Protein C or S deficiency.'"", ""'Perform a thorough neurologic examination to rule out stroke.'"", 'granulomatous vasculitis', 'giant cell arteritis', 'polyarteritis nodosa', 'urticarial vasculitis', 'carcinoma', ""and inflammatory bowel disease.'"", ""'Prescribe topical corticosteroids to alleviate itching and inflammation.'""]",A,"Patient with PALPABLE PURPURA -> History -> Physical examination -> Systemic signs/symptoms -> Systemic signs without sepsis -> Consider:
Henoch-Schönlein purpura
Granulomatous vasculitis
Giant cell arteritis
Polyarteritis nodosa
Urticarial vasculitis
Carcinoma
Inflammatory bowel disease",palpable purpura
"A 45-year-old male presents with palpable purpura on his lower extremities. Considering the diagnostic approach for palpable purpura, which of the following historical factors would most strongly suggest serum sickness as the underlying cause?",History of foreign protein or blood transfusion,"['Recent history of tick bite', 'Family history of autoimmune diseases', 'History of foreign protein or blood transfusion', 'Recent travel to tropical regions', 'History of chronic sun exposure']",C,Patient with PALPABLE PURPURA -> History -> Physical examination -> History of foreign protein or blood transfusion -> Serum sickness,palpable purpura
"A 52-year-old male presents with palpable purpura on his lower extremities, with no other systemic symptoms. After history and physical examination, cutaneous signs are the only findings. What is the MOST appropriate next step in management?","Consider evaluation for conditions primarily affecting the skin, such as hypersensitivity vasculitis or erythema elevatum diutinum.","['including ANCA', ""'Immediately start high-dose corticosteroids to suppress the inflammatory response.'"", ""'Perform a comprehensive workup for systemic vasculitides"", ""'Initiate broad-spectrum antibiotics to cover for potential septic vasculitis.'"", 'complement levels', ""and renal function tests.'"", ""'Consider evaluation for conditions primarily affecting the skin"", ""such as hypersensitivity vasculitis or erythema elevatum diutinum.'"", ""'Prescribe topical corticosteroids and closely monitor for any signs of systemic involvement.'""]",A,"Patient with PALPABLE PURPURA -> History -> Physical examination -> Cutaneous signs only -> Consider:
Hypersensitivity vasculitis
Essential cryoglobulinemia
Hyperglobulinemic purpura
Erythema elevatum diutinum
Idiopathic cutaneous vasculitis",palpable purpura
"A 52-year-old male with a history of type 1 diabetes presents to the emergency department with confusion and slurred speech. His wife reports that he took his usual insulin dose this morning but skipped breakfast. A fingerstick glucose reveals a level of 55 mg/dL. What is the most appropriate next step in managing this patient's hypoglycemia, considering his diabetic history?",Evaluate the patient's insulin regimen and dietary habits to identify potential contributing factors to the hypoglycemic event.,"[""'Evaluate the patient's insulin regimen and dietary habits to identify potential contributing factors to the hypoglycemic event.'"", ""'Provide the patient with a high-protein snack'"", ""'Immediately discharge the patient with instructions to monitor glucose levels'"", ""'Start the patient on an oral hypoglycemic agent'"", ""'Administer intravenous glucagon and monitor for improvement'""]",A,Symptoms -> Confirm glucose <60 mg/dl -> Patient is diabetic -> Seek contributing factors or adjust insulin dosing,hypoglycemia
"A 50-year-old male with no known history of diabetes presents to the emergency department with confusion and slurred speech. His blood glucose is found to be 55 mg/dL. He admits to consuming a large quantity of alcohol last night and has not eaten since then. Besides alcohol, which of the following drugs could potentially be contributing to his hypoglycemia?",Haloperidol,"[""'Haloperidol'"", ""'Metformin'"", ""'Lisinopril'"", ""'Insulin'"", ""'Levothyroxine'""]",A,"Symptoms -> Confirm glucose <60 mg/dl -> Drug effect: Ethanol, Salicylates, Haloperidol, Pentamidine, Trimethoprim-sulfamethoxazole",hypoglycemia
"A 30-year-old male presents with recurrent episodes of hypoglycemia, confirmed by a glucose level of 50 mg/dL during one such episode. He has no history of diabetes. Further testing reveals a fasting glucose level of 40 mg/dL, elevated insulin levels, but a low C-peptide level. What is the most likely cause of his hypoglycemia?",Exogenous insulin administration,"[""'Exogenous insulin administration'"", ""'Sulfonylurea overdose'"", ""'Ethanol abuse'"", ""'Insulinoma'"", ""'Adrenal insufficiency'""]",A,Symptoms -> Confirm glucose <60 mg/dl -> Patient not known to be diabetic -> Fasting glucose <45 mg/dl -> Insulin levels >6 μU/ml -> C-peptide <200 mg/dl -> Exogenous insulin,hypoglycemia
"A 70-year-old patient, with no known history of diabetes, presents with recurrent episodes of hypoglycemia. Lab results reveal a glucose level of 50 mg/dL, insulin level of 8 μU/mL, C-peptide level of 300 mg/dL, and a positive sulfonylurea screen. What is the most likely cause of the patient's hypoglycemia?",Sulfonylurea effect,"[""'Sulfonylurea effect'"", ""'Ethanol abuse'"", ""'Adrenal insufficiency'"", ""'Insulinoma'"", ""'Non-islet cell tumor'""]",A,Symptoms -> Confirm glucose <60 mg/dl -> Patient not known to be diabetic -> Fasting glucose <45 mg/dl -> Insulin levels >6 μU/ml -> C-peptide >200 mg/dl -> Positive Sulfonylurea screen -> Sulfonylurea effect,hypoglycemia
"A 35-year-old male presents with recurrent episodes of sweating, tremor, and confusion, particularly in the morning. He denies any history of diabetes or medication use. Initial lab results show a glucose level of 50 mg/dL. Further testing reveals a fasting glucose of 40 mg/dL, insulin level of 8 μU/mL, C-peptide level of 300 mg/dL, and a negative sulfonylurea screen. Based on these findings, what is the most likely diagnosis?",Insulinoma,"[""'Insulinoma'"", ""'Sulfonylurea overdose'"", ""'Adrenal insufficiency'"", ""'Ethanol-induced hypoglycemia'"", ""'Reactive hypoglycemia'""]",A,Symptoms -> Confirm glucose <60 mg/dl -> Patient not known to be diabetic -> Fasting glucose <45 mg/dl -> Insulin levels >6 μU/ml -> C-peptide >200 mg/dl -> Negative Sulfonylurea screen -> Insulinoma,hypoglycemia
"A 50-year-old male presents with recurrent episodes of hypoglycemia, confirmed by a blood glucose level of 58 mg/dL during one such episode. He denies any history of diabetes or use of hypoglycemic medications. A supervised fasting test reveals a glucose level of 42 mg/dL, and subsequent insulin level is found to be 5 μU/mL. What is the most likely underlying cause of his hypoglycemia?",IGF-mediated Noninsulin-mediated hypoglycemia,"[""'IGF-mediated Noninsulin-mediated hypoglycemia'"", ""'Sulfonylurea overdose'"", ""'Ethanol-induced hypoglycemia'"", ""'Insulinoma'"", ""'Reactive hypoglycemia'""]",A,Symptoms -> Confirm glucose <60 mg/dl -> Patient not known to be diabetic -> Fasting glucose <45 mg/dl -> Insulin levels <6 μU/ml -> IGF-mediated Noninsulin-mediated hypoglycemia,hypoglycemia
"A 50-year-old woman with a history of bariatric surgery presents with sweating, anxiety, and palpitations approximately 2 hours after meals. Her blood glucose at the time of symptoms is 55 mg/dL. What is the MOST likely next step in management?",Consider surgical options to address postprandial hypoglycemia.,"[""'Consider surgical options to address postprandial hypoglycemia.'"", ""'Prescribe a continuous glucose monitor to track glucose fluctuations.'"", ""'Recommend frequent small meals with a focus on complex carbohydrates and protein.'"", ""'Initiate treatment with acarbose to delay carbohydrate absorption.'"", ""'Administer intravenous dextrose during symptomatic episodes.'""]",A,Symptoms -> Confirm glucose <60 mg/dl -> Postprandial hypoglycemia -> Surgery,hypoglycemia
