question,answer,options,correct_option,path,condition
"A 45-year-old female presents to your office complaining of chronic, non-localized abdominal pain that has persisted for over 6 months. Initial assessment and history taking did not reveal the source of the pain. What is the next appropriate step in evaluating this patient?","Perform ultrasonography to evaluate for potential abdominal or pelvic pathology such as tumors, cysts, infection, or inflammatory processes.","['Order a CT scan of the abdomen and pelvis with contrast.', 'Prescribe a course of broad-spectrum antibiotics to cover potential infections.', 'Refer the patient for psychiatric evaluation to rule out somatization disorder.', 'Initiate a trial of dietary modifications, such as a low-FODMAP diet.', 'Perform ultrasonography to evaluate for potential abdominal or pelvic pathology such as tumors, cysts, infection, or inflammatory processes.']",E,"Initial assessment of the patient -> Source of pain is not localized or apparent -> Consider tumor, cyst, infection, or inflammatory processes -> Perform ultrasonography",chronic abdominal pain
A 54-year-old woman presents with chronic abdominal pain for the past 8 months. Initial assessment suggests a visceral origin. What is the MOST appropriate next step in evaluating the cause of her pain?,Perform abdominal ultrasonography to assess the pancreas and other abdominal organs.,"['Obtain a detailed history and physical examination.', 'Perform a pelvic examination.', 'Order a complete blood count and metabolic panel.', 'Initiate treatment for irritable bowel syndrome.', 'Perform abdominal ultrasonography to assess the pancreas and other abdominal organs.']",E,Initial assessment of the patient -> Evidence points to visceral organ as the source -> Assess pancreas-related issues -> Perform ultrasonography,chronic abdominal pain
"A 45-year-old female presents to your office complaining of chronic abdominal pain for the past 8 months. Initial assessment reveals no alarming signs, but you suspect a visceral source. Given this suspicion, what is the MOST appropriate next step in evaluating the patient's chronic abdominal pain?",Order abdominal ultrasonography to evaluate the hepatobiliary system.,"['Obtain a detailed menstrual history.', 'Prescribe a trial of local anesthetic injection to the abdominal wall.', 'Order abdominal ultrasonography to evaluate the hepatobiliary system.', 'Initiate treatment for irritable bowel syndrome (IBS).', 'Order a metabolic panel to rule out rare metabolic disorders.']",C,Initial assessment of the patient -> Evidence points to visceral organ as the source -> Assess hepatobiliary-related issues -> Perform ultrasonography,chronic abdominal pain
"A 54-year-old female presents with chronic abdominal pain for the past 8 months, accompanied by changes in bowel habits and suspected renal involvement. After initial assessment, what is the next appropriate step in evaluating the potential source of her pain?",Perform ultrasonography to assess renal involvement.,"['Obtain a detailed history and physical examination.', 'Prescribe a course of antibiotics.', 'Recommend a psychiatric evaluation.', 'Perform ultrasonography to assess renal involvement.', 'Start empirical treatment for IBS.']",D,Initial assessment of the patient -> Evidence points to visceral organ as the source -> Assess renal-related issues -> Perform ultrasonography,chronic abdominal pain
"A 45-year-old female presents to your office complaining of chronic abdominal pain for the past 8 months. Initial assessment reveals no alarming signs, but the pain seems disproportionate to findings. After detailed history, you suspect a visceral origin. What is the MOST appropriate next step in evaluating the source of her chronic abdominal pain?",Order a CT scan of the abdomen and pelvis to assess for structural abnormalities.,"['Obtain a detailed gynecological history and perform a pelvic exam.', 'Prescribe a trial of antispasmodics and dietary modifications for presumed IBS.', 'Perform a diagnostic laparoscopy to visualize the abdominal organs directly.', 'Order a series of blood tests to rule out metabolic disorders.', 'Order a CT scan of the abdomen and pelvis to assess for structural abnormalities.']",E,Initial assessment of the patient -> Evidence points to visceral organ as the source -> Assess small bowel-related issues -> Perform CT scan,chronic abdominal pain
"A 55-year-old male presents with chronic abdominal pain, and initial assessments suggest a possible visceral origin. After ruling out common causes, suspicion arises regarding pancreatic involvement. What is the MOST appropriate next step in evaluating this patient's condition?",Perform a CT scan of the abdomen to visualize the pancreas and surrounding structures.,"['Initiate a trial of proton pump inhibitors to rule out acid-related pain.', 'Order an upper endoscopy to evaluate for peptic ulcer disease.', 'Perform a CT scan of the abdomen to visualize the pancreas and surrounding structures.', 'Prescribe a course of antibiotics to treat potential bacterial overgrowth.', 'Refer the patient for psychiatric evaluation to assess for functional pain syndrome.']",C,Initial assessment of the patient -> Evidence points to visceral organ as the source -> Assess pancreas-related issues -> Perform CT scan,chronic abdominal pain
"A 54-year-old female presents to your office complaining of chronic abdominal pain for the past 8 months. She describes the pain as constant, with no relation to meals or bowel movements. Physical examination is unremarkable. What is the MOST appropriate next step in evaluating her abdominal pain?",Obtain a CT scan of the abdomen and pelvis to evaluate for structural abnormalities.,"['Obtain stool studies to evaluate for infectious etiologies.', 'Prescribe a trial of a low-FODMAP diet.', 'Refer the patient for psychotherapy.', 'Obtain an upper endoscopy to evaluate for esophagitis, gastritis, or peptic ulcer disease.', 'Obtain a CT scan of the abdomen and pelvis to evaluate for structural abnormalities.']",E,Initial assessment of the patient -> Evidence points to visceral organ as the source -> Assess hepatobiliary-related issues -> Perform CT scan,chronic abdominal pain
"A 54-year-old female presents with chronic, undiagnosed abdominal pain for over 6 months. Initial assessment suggests a visceral origin. After ruling out common causes, what is the MOST appropriate next step in evaluating the source of her pain, considering potential renal involvement?","Obtain a CT scan of the abdomen and pelvis with contrast to evaluate for structural abnormalities, including renal causes.","['Trial of a proton pump inhibitor to rule out acid-related pain.', 'Empiric treatment for irritable bowel syndrome (IBS).', 'Referral for psychiatric evaluation to assess for underlying psychological factors.', 'Perform a colonoscopy to evaluate for colonic pathology.', 'Obtain a CT scan of the abdomen and pelvis with contrast to evaluate for structural abnormalities, including renal causes.']",E,Initial assessment of the patient -> Evidence points to visceral organ as the source -> Assess renal-related issues -> Perform CT scan,chronic abdominal pain
"A 45-year-old patient presents with symptoms of depression, including persistent sadness, fatigue, and difficulty concentrating. Initial assessment includes medical and psychiatric history, physical examination, and mental status examination. Which of the following steps is MOST crucial in differentiating between potential causes of depression?",Ruling out substance abuse or medication-induced depression.,"['Assessing for seasonal patterns in mood.', 'Evaluating for co-existing anxiety disorders.', 'Considering the patient's family history of depression.', 'Ordering a dexamethasone suppression test immediately.', 'Ruling out substance abuse or medication-induced depression.']",E,"Medical and psychiatric history. Medication/substance history. Physical examination. Mental status examination -> Consider: Organic mood disorder, depressed. Major depression -> Specific organic factor not present -> Seasonal pattern -> Adjustment disorder with depressed mood -> Specific diagnostic tests -> Eliminate drug",depression
"A 52-year-old woman presents with symptoms of depressed mood, fatigue, and difficulty concentrating for the past 3 months following a stressful life event. She denies any past psychiatric history or substance use. Physical examination is unremarkable. What is the MOST appropriate next step in evaluating her depressive symptoms?",Rule out substance abuse or dependence and use of certain prescription drugs.,"['Initiate a trial of selective serotonin reuptake inhibitors (SSRIs).', 'Obtain a dexamethasone suppression test.', 'Immediately refer her for electroconvulsive therapy (ECT).', 'Rule out substance abuse or dependence and use of certain prescription drugs.', 'Prescribe low-dose trazodone for insomnia.']",D,"Medical and psychiatric history. Medication/substance history. Physical examination. Mental status examination -> Consider: Organic mood disorder, depressed. Major depression -> Specific organic factor not present -> Psychotic symptoms -> Adjustment disorder with depressed mood -> Specific diagnostic tests -> Eliminate drug",depression
